name_problem;num_vertices;num_subgroups;num_clusters;time;profit;distance;route;subgroups_visited;method
eil51s10g1q2;50;10;10;6,108;21,0;202;[(np.int64(2)  np.int64(1))  (np.int64(1)  np.int64(10))  (np.int64(10)  np.int64(49))  (np.int64(49)  np.int64(8))  (np.int64(8)  np.int64(9))  (np.int64(9)  np.int64(48))  (np.int64(48)  np.int64(4))  (np.int64(4)  np.int64(11))  (np.int64(11)  np.int64(3))  (np.int64(3)  np.int64(46))  (np.int64(46)  np.int64(45))  (np.int64(45)  np.int64(50))  (np.int64(50)  np.int64(5))  (np.int64(5)  np.int64(47))  (np.int64(47)  np.int64(6))  (np.int64(6)  np.int64(7))  (np.int64(7)  np.int64(0))  (np.int64(0)  np.int64(2))];[0  np.int64(1)  np.int64(10)  np.int64(2)  0];COPS-TABU
