name_problem;num_vertices;num_subgroups;num_clusters;time;profit;distance;route;subgroups_visited;method
kroE100s15g1q2;99;15;15;11,478;18,0;10603;[(np.int64(0)  np.int64(15))  (np.int64(15)  np.int64(43))  (np.int64(43)  np.int64(37))  (np.int64(37)  np.int64(21))  (np.int64(21)  np.int64(38))  (np.int64(38)  np.int64(42))  (np.int64(42)  np.int64(18))  (np.int64(18)  np.int64(17))  (np.int64(17)  np.int64(36))  (np.int64(36)  np.int64(40))  (np.int64(40)  np.int64(41))  (np.int64(41)  np.int64(39))  (np.int64(39)  np.int64(16))  (np.int64(16)  np.int64(19))  (np.int64(19)  np.int64(14))  (np.int64(14)  np.int64(22))  (np.int64(22)  np.int64(35))  (np.int64(35)  np.int64(20))  (np.int64(20)  np.int64(0))];[0  3  6  0];COPS-TABU
