name_problem;num_vertices;num_subgroups;num_clusters;time;profit;distance;route;subgroups_visited;method
kroB100s20g2q3;99;20;20;97,893;4318,0;16562;[(np.int64(93)  np.int64(60))  (np.int64(60)  np.int64(26))  (np.int64(26)  np.int64(8))  (np.int64(8)  np.int64(24))  (np.int64(24)  np.int64(20))  (np.int64(20)  np.int64(89))  (np.int64(89)  np.int64(0))  (np.int64(0)  np.int64(94))  (np.int64(94)  np.int64(11))  (np.int64(11)  np.int64(97))  (np.int64(97)  np.int64(31))  (np.int64(31)  np.int64(58))  (np.int64(58)  np.int64(75))  (np.int64(75)  np.int64(28))  (np.int64(28)  np.int64(7))  (np.int64(7)  np.int64(98))  (np.int64(98)  np.int64(96))  (np.int64(96)  np.int64(90))  (np.int64(90)  np.int64(27))  (np.int64(27)  np.int64(2))  (np.int64(2)  np.int64(10))  (np.int64(10)  np.int64(92))  (np.int64(92)  np.int64(84))  (np.int64(84)  np.int64(9))  (np.int64(9)  np.int64(85))  (np.int64(85)  np.int64(19))  (np.int64(19)  np.int64(79))  (np.int64(79)  np.int64(29))  (np.int64(29)  np.int64(4))  (np.int64(4)  np.int64(61))  (np.int64(61)  np.int64(25))  (np.int64(25)  np.int64(99))  (np.int64(99)  np.int64(55))  (np.int64(55)  np.int64(80))  (np.int64(80)  np.int64(78))  (np.int64(78)  np.int64(46))  (np.int64(46)  np.int64(87))  (np.int64(87)  np.int64(22))  (np.int64(22)  np.int64(21))  (np.int64(21)  np.int64(76))  (np.int64(76)  np.int64(23))  (np.int64(23)  np.int64(17))  (np.int64(17)  np.int64(95))  (np.int64(95)  np.int64(18))  (np.int64(18)  np.int64(91))  (np.int64(91)  np.int64(16))  (np.int64(16)  np.int64(77))  (np.int64(77)  np.int64(12))  (np.int64(12)  np.int64(30))  (np.int64(30)  np.int64(1))  (np.int64(1)  np.int64(15))  (np.int64(15)  np.int64(13))  (np.int64(13)  np.int64(81))  (np.int64(81)  np.int64(14))  (np.int64(14)  np.int64(5))  (np.int64(5)  np.int64(3))  (np.int64(3)  np.int64(82))  (np.int64(82)  np.int64(88))  (np.int64(88)  np.int64(86))  (np.int64(86)  np.int64(59))  (np.int64(59)  np.int64(57))  (np.int64(57)  np.int64(83))  (np.int64(83)  np.int64(6))  (np.int64(6)  np.int64(56))  (np.int64(56)  np.int64(93))];[0  16  12  5  17  np.int64(3)  np.int64(2)  np.int64(1)  np.int64(4)  np.int64(6)  np.int64(18)  np.int64(19)  np.int64(20)  0];COPS-TABU
